CEN_1851,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
10001,LONDON,KENSINGTON,ST MARY PADDINGTON,21.55692256,professional,17252,800.2997622,3.03783,91.745706,146.200115,171.04177,138.212112,53.041715,8.422442,6.58898,4.542549,437.58298,333.81063,282.82893,199.244,79.31654,13.3097,237.9279602,5.342555731,3.102493075,26.5256146,25.96768271,16.24365482,8.536585366,167.16,149.65,20.36896933,7.649635036,6.919708029,27.45,11.8540146,1.226277372,26.07546839,26.41216629,25.47666156,45.94939944,41.5282392,4.421160235,2.01,67.22797927,7.301587302,22.71062271,27.44810745,18.60805861,23.1013431,16.19,14.7,34.68,10.69,22.05,0.27,0.02,0.5,23.24,59.24,48.5,46.72928547,0.10063737,41.15789474,4.587155963,6.697247706,27.83711615,26.23497997
10002,LONDON,KENSINGTON,ST JOHN PADDINGTON,66.86599711,professional,29053,434.4958761,2.01757,51.417149,94.591239,122.477102,83.553935,37.814844,7.117978,6.08871,4.1866074,359.66946,313.92181,275.31501,162.76075,74.79465,10.52926,209.2141953,2.450257371,2.286401925,28.70136179,26.89331243,24.93333333,10.44776119,119.99,126.13,19.61931642,7.555847569,9.379106439,34.3,5.831143233,1.018396846,27.39180763,28.02392069,26.26369472,36.6362267,32.65863303,3.977593674,1.99,58.09466385,9.025270758,20.75812274,22.00661853,20.15643803,27.40673887,17.32,13.9,40.6,7.34,19.06,0.27,0.09,0.66,20.95,64.45,48.26,56.68217054,0.031007752,36.30578512,4.655870445,7.962213225,26.64952871,27.54927164
10003,LONDON,KENSINGTON,KENSINGTON TOWN,20.09211364,professional,29183,1452.460429,2.78476,74.76762,135.0896,155.68916,121.09395,60.97369,10.91576,6.83358,4.9384538,398.41319,389.20002,275.45587,212.50601,91.14207,19.38679,216.6750377,6.512849203,4.972804973,27.43329403,26.39789861,22.24489796,7.455731594,162.74,147.79,11.65501166,8.131288141,7.949859805,33.76,6.646874485,1.006102589,26.43537928,27.20712355,25.12436462,47.52745862,42.19770208,5.329756542,4.54,61.08586067,7.500768521,21.08822625,29.34214571,19.15155241,22.56378727,14.26,15.67,30.74,12.59,23.87,0.59,0.25,1.56,23.74,62.53,54.99,45.83618917,0.051405072,28.1959799,3.114518448,5.17489219,27.24982001,25.80993521
10004,LONDON,KENSINGTON,BROMPTON,22.82522846,professional,14870,651.4721212,2.50202,66.748714,108.808208,149.931837,112.794928,53.063887,3.845362,6.19137,4.27354195,348.353638,306.823423,273.578621,190.377382,78.076545,5.852419,200.9609961,5.266828688,4.475183076,25.99711626,26.91794762,22.5477707,10.13289037,145.19,132.81,12.78084219,7.061503417,12.32915718,35.34,3.730068337,0.939635535,27.70717266,28.35007488,26.5979021,40.77863029,35.29411765,5.484512646,2.81,63.20325968,10.12474616,26.51581085,27.00899333,18.94400928,16.85523644,20.51,18.6,30.61,12.04,15.33,0.77,0.29,1.32,19.6,66.9,45.02,53.506244,0.128081972,37.10447761,5.636978579,8.004509583,33.76159886,25.48179872
10005,LONDON,KENSINGTON,ST PETER HAMMERSMITH,2.687515079,professional,4467,1662.130209,3.29657,73.915289,187.866225,194.169011,141.87194,49.384859,4.383354,6.97465,5.1564334,385.52711,424.205672,310.231787,211.564909,79.994241,5.290071,227.6817801,5.867547025,4.134366925,25.84956014,26.32818682,25,8.720930233,155.29,143.17,11.19319454,8.324768756,5.344295992,32.17,9.14696814,1.438848921,27.31086226,28.22792133,25.85278081,53.06822077,45.2519712,7.816249571,1.5,61.59014558,7.241746539,20.12779553,31.5228967,19.0628328,21.08626198,12.5,17.39,35.43,12.72,18.7,0.98,0,1.09,16.81,55.73,41.3,51.92307692,0,23.71052632,4.545454545,6.818181818,31.15124153,25.50790068
10006,LONDON,KENSINGTON,ST PAUL HAMMERSMITH,24.01456909,professional,13293,553.5389767,3.61186,118.012209,186.404968,203.388507,152.55965,67.371195,8.076728,6.83644,4.792253,426.97973,361.8956,289.68176,205.31766,90.97889,10.57669,228.6068254,9.40969932,4.566210046,25.1240723,26.27480156,17.71159875,7.824427481,158.37,162.44,12.79927722,7.372013652,7.576791809,22.73,8.771331058,1.023890785,25.9136528,26.68051339,24.90436836,57.64342558,51.24124005,6.402185533,4.1,76.19953498,5.45567266,20.14879107,25.41847489,18.25790453,30.16119033,8.22,16.35,28.9,15.46,27.25,0.6,0.13,2.4,22.03,64.57,51.72,38.44317096,0.095510984,38.98684211,4.414414414,6.036036036,27.929374,29.7752809
10007,LONDON,KENSINGTON,FULHAM,6.862708363,professional,11886,1731.969271,3.58258,108.84193,190.22423,200.46469,149.82667,59.67789,13.77965,7.07812,5.112448,431.76268,392.40849,311.52856,212.88308,85.42019,20.24928,231.7075298,16.68714678,8.19112628,25.52239516,26.47907895,18.29710145,8.928571429,188.48,155.41,16.82935039,7.465698144,11.21872478,17.15,7.263922518,1.614205004,26.30608637,26.91124725,25.17794862,59.32135193,51.77038627,7.550965665,9.14,77.04242424,4.66266337,16.14270576,20.73472271,16.28399859,41.71670788,8.23,12.33,20.53,29.74,26.75,0.36,0.04,1.26,26.06,63.4,57.67,37.61804827,0.104931794,39.96969697,2.826510721,4.483430799,23.10469314,30.59566787
20001,LONDON,CHELSEA,CHELSEA SOUTH,63.90493982,professional,19050,298.0990211,3.61865,112.808972,194.472386,208.314866,150.352498,52.639016,9.505671,6.64995,4.7082182,397.23167,349.67996,298.19315,205.76599,74.11939,13.88515,202.1039606,5.525949885,3.067092652,25.90822403,26.49075441,13.89413989,8.441558442,176.32,174.71,8.929040391,8.593396653,14.04341927,17.46,4.839439168,0.836725464,27.87047939,27.99165913,27.65782434,59.32998325,49.33835846,9.991624791,4.81,77.97931345,5.821389195,23.50606395,27.89415656,20.33076075,21.74200662,11.35,16.11,32.02,16.18,22.44,0.47,0.07,0.58,24.02,58.37,55.44,37.69979152,0.034746352,40.23300971,3.15009265,6.238418777,24.70862471,30.12820513
20002,LONDON,CHELSEA,CHELSEA NORTH WEST,83.85055274,professional,17669,210.7201375,3.71578,125.05115,204.30172,198.81216,133.33307,78.10382,11.44562,6.75866,4.79286985,415.10556,351.63091,301.05268,179.38172,108.8844,17.62426,220.9999773,18.02476077,8.585858586,25.36384703,26.30833215,16.11111111,7.395993837,203.02,189.53,7.932460763,8.412294893,13.58909175,18.84,4.391033048,1.386642015,27.26322061,28.4424224,25.640992,55.9370023,47.44293045,8.494071846,3.2,72.75670675,6.451612903,22.02696196,31.60808859,22.48435243,16.82715455,14.12,16.61,38.2,12.7,16.34,0.76,0.1,0.52,22.19,59.58,61.87,33.83351197,0.035727045,38,3.374233129,6.825153374,25.3820598,29.96677741
20003,LONDON,CHELSEA,CHELSEA NORTH EAST,83.20746759,professional,19819,238.1877561,3.3377,100.00341,173.4376,183.45732,142.38097,67.54024,11.82469,6.27013,4.4875654,359.89155,319.93094,267.94067,199.32904,95.45615,14.85628,211.8043055,6.455539209,3.279515641,25.50106003,26.27399654,19.24839597,7.875,191.46,182.22,13.12004844,8.97357099,10.48965376,17.62,7.21163696,0.69657857,26.77703146,27.77238874,25.35514561,49.53179278,44.23803051,5.293762272,4.71,71.54269251,5.172762174,18.79167509,31.5417256,20.24651445,24.02505557,9.42,14.53,40.95,10.45,22.99,0.49,0.04,0.86,27.52,64.22,58.87,36.27260083,0.055632823,52.73972603,4.148148148,7.703703704,25.29722589,30.25099075
30001,LONDON,ST GEORGE HANOVER SQUARE,HANOVER SQUARE,45.39664072,professional,20216,445.3192941,2.05907,43.365803,100.590919,124.956681,92.801183,38.741131,8.086885,6.24907,4.44732245,390.55625,358.49021,272.75358,175.07936,69.68858,13.45276,173.8199416,1.735206056,2.027027027,29.94124383,28.93427425,22.91105121,17.07589286,161.75,145.43,21.27028097,6.945765937,10.20456708,33.94,11.39391056,0.404376784,28.35733743,28.59960693,27.80662082,30.98280895,26.89588064,4.086928317,3,72.21204488,6.225611919,20.00709471,23.05782192,22.61440227,26.95991486,9.18,16.17,42.73,10.45,19.14,0.84,0.07,0.23,23.34,76.93,67.69,49.11660777,0,46.70689655,4.567078972,7.516650809,34.44871092,30.11519473
30002,LONDON,ST GEORGE HANOVER SQUARE,MAY FAIR,98.82726355,professional,12980,131.3402753,1.27086,23.065216,61.824718,72.335748,59.102845,24.959348,4.275329,5.96384,3.96179845,349.80786,349.21393,214.55407,166.15983,51.72933,10.70253,148.3754659,5.963659579,11.02719033,31.8457018,30.00788978,31.32867133,26.42487047,108.78,99.66,44.76690337,6.283731689,18.61989206,44.97,5.975327679,0.809560524,30.30528921,29.78610503,30.72993248,24.13131119,18.89038203,5.240929161,2.75,68.86227545,9.743589744,16.84210526,13.41430499,19.1902834,39.91902834,13.31,14.13,41.86,8.07,21.11,0.33,0.03,0.22,28.69,78.74,61.31,64.02157165,0.025680534,26.64583333,5.439330544,9.623430962,35.82375479,29.98084291
30003,LONDON,ST GEORGE HANOVER SQUARE,BELGRAVE,69.68068202,professional,40034,574.5351343,2.69099,71.715248,134.657781,156.38975,111.738996,56.68187,6.91632,6.06454,4.2610934,364.50604,315.21408,270.18499,171.15877,84.83742,10.82342,195.0020706,3.843235813,2.71273558,27.45430236,27.72147518,18.222666,9.661538462,160.72,154.66,17.48819547,8.461538462,12.52136752,22.37,4.69017094,0.737179487,26.93814381,27.52051875,26.00177366,39.79238754,35.87431408,3.918073468,4.26,74.26293343,7.705099778,17.95084996,26.32113821,19.38285292,28.33518108,13.47,13.05,41.07,10.41,20.78,0.42,0.07,0.39,19.58,69.76,56.44,54.28276574,0.090299278,46.44285714,3.959524857,7.039155301,29.41714983,32.2856271
40001,LONDON,WESTMINSTER,ST JOHN,167.521157,semi-professional,34295,204.7204103,4.11082,144.39765,216.37448,215.10491,162.62213,71.08483,15.79609,6.13116,4.38620795,348.58011,309.88599,262.06225,198.49747,86.94902,19.84686,202.2226197,7.362187183,2.353616533,23.48680452,25.74663321,8.019191227,7.754551585,191.45,214.05,5.248884612,8.04208944,8.380308155,8.08,9.758236252,1.014656144,25.5886233,25.96077505,25.14333333,51.03813092,46.86356623,4.17456469,6.21,102.0951353,3.796751039,17.00982244,35.16244805,22.51605591,20.81601813,6.62,12.2,35.91,15.87,26.86,0.9,0.37,0.52,23.92,63.79,63.21,26.49212336,0.266252496,36.75789474,4.758064516,7.137096774,24.18118467,38.60627178
40002,LONDON,WESTMINSTER,ST MARGARET,50.53231358,semi-professional,31314,619.6826898,3.33522,106.00073,176.2309,183.25779,130.02797,65.48408,11.33977,6.23087,4.50536205,356.42513,330.78861,277.1829,186.59684,93.16825,13.33581,185.2069979,18.02930856,8.764519535,25.42279282,28.41358308,12.26790451,9.609120521,232.95,195.33,6.392431361,9.427141268,12.73637375,13.75,5.728587319,0.723025584,26.80723585,27.6308338,25.84763863,45.56926659,40.4330617,5.136204889,5.36,93.50554848,5.633192504,31.01505796,24.04939877,19.69450764,19.14202145,7.64,13.75,30.54,25.41,20.81,0.79,0.21,0.39,24.06,69.08,63.69,37.07403055,0.058754407,51.94545455,3.399173174,7.073954984,22.94234592,33.43936382
50001,LONDON,ST. MARTIN IN THE FIELDS,CHARING CROSS,51.48769406,professional,12587,244.4661822,2.01335,51.062838,103.707622,122.960766,75.494251,40.16951,4.901237,6.03153,4.19598315,364.28553,337.24592,274.08092,148.82399,68.22694,10.81886,167.4063857,15.61808847,15.38461538,28.79855507,31.2183925,23.20872274,18.18181818,182.43,166.5,30.29819805,6.920119607,10.46561299,35.41,10.12387868,0.897052542,29.4618945,29.49152276,29.22220362,30.11109957,24.69110165,5.419997923,4.34,94.07301066,9.752066116,36.38724911,20.54309327,18.5596222,14.5690673,15.05,17.74,29.46,23.16,13.62,0.52,0.05,0.17,23.39,75.78,72.54,56.01162368,0.145296041,47.21212121,4.318936877,6.976744186,30.04739336,36.39810427
50002,LONDON,ST. MARTIN IN THE FIELDS,LONG ACRE,327.9435092,semi-professional,12053,36.75328117,3.69565,125.22794,190.32859,219.60707,134.24428,72.55648,15.07399,5.89952,4.27842915,345.02592,301.74952,276.74456,164.98312,92.16728,20.04135,200.222681,5.840179311,2.510460251,24.69871873,25.97083082,9.205776173,10.15625,183.79,236.15,7.476946083,9.307065217,8.559782609,16.37,8.86548913,1.05298913,26.20984779,26.56874699,25.67976736,45.45124607,41.39849988,4.052746189,5.26,89.69288041,5.554020448,21.69107488,38.60182371,23.23846366,10.74882564,6.18,21.87,40.97,12.3,16.79,1.04,0.08,0.4,24.05,69.08,65.72,28.92730046,0.152516523,47.76086957,7.078507079,10.55341055,27.31614136,37.53581662
60001,LONDON,ST. JAMES WESTMINSTER,BERWICK STREET,430.6642978,other urban,10798,25.07289333,3.93986,143.340146,214.295235,212.011874,148.889281,71.575392,9.206221,6.01377,4.34821188,375.221308,312.078361,272.401446,173.872115,102.410026,8.880428,185.5199648,5.710619953,2.43902439,23.41504631,26.21613987,11.47859922,9.641255605,187.08,261.15,6.486286138,9.010736196,10.16104294,10.39,11.92484663,1.265337423,25.57203783,25.51722881,25.46127234,46.3897937,43.0917481,3.298045603,8.04,97.87870547,3.218949286,18.46340723,47.55542059,19.49590039,10.84117826,4.85,18.44,50.68,9.79,14.42,0.99,0.03,0.34,21.97,69.1,72.95,27.10280374,0.062305296,73.71428571,5.944517834,8.718626156,25.83682008,35.9832636
60002,LONDON,ST. JAMES WESTMINSTER,ST JAMES SQUARE,139.0832195,professional,11469,82.46142162,1.56675,26.498052,59.034381,100.936967,79.517594,36.30226,5.087427,5.89399,4.03069625,300.81969,291.20007,257.42379,177.48186,71.98378,8.04975,145.8703714,6.486858807,9.847198642,30.48743565,30.06072227,20.39007092,24.54394693,158.48,160.5,34.02844429,5.597365945,10.91251176,45.72,16.98024459,0.705550329,29.30927204,28.52713844,29.84350282,23.14894533,19.65131296,3.497632372,4.61,90.15215554,10.72017592,27.02034085,20.39582188,20.20340847,20.61572292,16.23,19.82,36.97,10.8,13.98,0.67,0.03,0.45,23.98,73.2,66.74,58.65209472,0,28.15555556,6.147540984,6.967213115,29.20110193,33.4251607
60003,LONDON,ST. JAMES WESTMINSTER,GOLDEN SQUARE,263.3441169,semi-professional,14139,53.69020644,2.57482,78.630345,124.957125,131.936267,119.354373,52.8574,9.121999,5.89783,4.0160458,374.81111,281.09599,234.16675,188.77112,84.23068,14.94462,193.098902,10.1823765,7.31292517,27.80273611,27.82717699,15.14705882,14.7766323,165.9,223.9,33.24609182,6.668923494,6.905890318,16.66,9.444820582,0.643195667,28.18241665,28.53922872,27.59761081,37.10209627,31.3761646,5.725931677,5.25,82.86129267,5.971924816,20.77087794,41.39900071,19.96193195,11.61075422,9.65,17.38,48.73,9.85,12.89,0.89,0,0.31,20.32,76.82,71.33,41.90999656,0,34.8,4.260651629,5.889724311,31.75394846,32.3358271
70001,LONDON,MARYLEBONE,ALL SOULS,260.6897792,semi-professional,28841,110.633413,2.80154,80.235585,149.556974,155.546955,117.345836,46.301156,7.693141,5.89046,4.11194409,336.176805,319.843378,249.658536,172.073484,72.286681,8.526739,177.7273482,4.857964956,3.412969283,26.3655982,26.50773369,15.7824043,11.23966942,159.45,215.88,13.88021376,7.492647999,16.36619358,16.98,6.853343562,0.511443549,27.400792,28.25426752,26.15322517,40.78638498,36.16001565,4.626369327,3.75,75.85304128,5.832915203,19.39287506,40.86803813,23.23130958,10.24836929,9.94,18.56,48.54,8.28,12.88,1.09,0.03,0.27,24.5,70.77,63.62,31.66003116,0.034620045,30.20253165,5.36756126,11.02683781,29.6739579,34.75030953
70002,LONDON,MARYLEBONE,CAVENDISH SQUARE,132.6478523,professional,14687,110.7217323,1.80732,41.859476,80.749268,96.779346,81.739511,42.441984,9.543059,5.9724,4.1688789,325.77923,297.15078,264.71326,170.49428,84.13021,17.28725,157.9066334,0.83463852,1.142857143,29.68786608,27.92775378,26.19324796,15.23809524,144.56,162.18,36.09616563,6.401551891,13.35273198,33.17,5.011315875,0.937601035,29.01935264,29.23873979,28.4369964,31.42575676,26.55382411,4.871932653,3.3,63.2750635,8.384842784,19.9946251,20.39774254,23.08519215,27.78822897,13.95,15.26,42.32,8.5,18.75,0.46,0,0.35,25.63,71.89,58.81,58.37981408,0.1062417,48.68292683,2.868852459,5.464480874,30.39750585,30.31956352
70003,LONDON,MARYLEBONE,RECTORY,240.5347662,professional,27633,114.8815218,2.60117,78.19183,131.46377,148.54965,107.21058,45.03842,10.74125,6.21315,4.44925035,385.11965,325.3556,283.28472,185.42752,76.99298,18.78925,216.3746793,39.63497657,20.67819149,26.63353305,27.71951677,19.81132075,13.2244898,188.06,215.91,22.78810678,9.278711485,10.81932773,19.49,13.20028011,0.962885154,28.88336652,29.97565855,27.32306689,42.52179745,35.35572409,7.166073363,10.98,76.81038479,5.145083289,22.11176787,27.27028479,19.26383665,25.87318646,8.23,14.34,38.29,13.48,24.43,0.56,0.05,0.27,28.07,70.52,65.37,42.86216596,0.140646976,48.80851064,2.808022923,7.564469914,27.47952684,32.34758872
70004,LONDON,MARYLEBONE,ST MARY,247.7178781,professional,22814,92.09670364,2.3293,64.30144,116.70509,128.37451,97.8167,48.87258,10.51049,5.88047,4.03389495,337.44506,290.47293,243.1233,171.11209,82.66107,19.4096,210.8706366,22.02556841,12.48439451,26.72272873,27.10399795,19.24290221,10.42810099,114.48,178.17,11.8312081,9.965355614,9.537395557,14.04,12.2274302,1.018952517,27.94036415,28.9850419,26.25905929,41.44945568,36.11197512,5.33748056,5.85,69.95047373,4.808024905,19.42234521,31.30404704,21.09996541,22.7429955,8.28,16.3,44.19,9.02,20.41,0.42,0.07,0.6,24.96,67.71,56.57,39.92932862,0.088339223,38.30612245,4.552129222,6.901615272,26.85290764,32.21208666
70005,LONDON,MARYLEBONE,CHRISTCHURCH,64.07866508,professional,33895,528.9592091,3.45502,110.168424,178.221307,185.254044,141.83704,71.006828,9.058852,6.23593,4.53361795,352.93429,324.42562,271.28876,200.44502,98.4528,12.11139,197.0242462,6.186021089,3.088188475,25.38685959,26.33072183,13.95348837,7.122905028,206.66,196.42,7.377024993,8.582438113,11.53666511,14.49,5.990191499,0.688930406,26.51514166,27.3280035,25.37939863,50.26440919,44.96733769,5.297071502,3.78,79.79618247,3.867279453,19.84082502,31.36419684,23.48391436,20.62549042,7.38,15.29,40.17,11.39,23.85,0.47,0.13,0.41,28.37,65.52,61.68,31.83917879,0,67.14851485,4.230459307,8.219178082,23.20284698,33.38078292
70006,LONDON,MARYLEBONE,ST JOHN,55.640087,professional,29826,536.0523609,3.09685,88.862393,159.073293,171.778833,127.148064,64.749543,7.630564,6.53928,4.5705338,406.50925,348.92974,265.17972,196.48172,93.37609,10.13949,213.1869377,4.080064476,2.591792657,26.52130192,26.08108117,18.18805765,8.210332103,170.37,164.72,11.40136146,8.638781084,10.57927268,24.05,5.462124479,0.919936754,26.31551718,26.9371737,25.38973703,49.31280096,43.7600321,5.55276886,3.72,66.07563025,6.64928292,23.23627408,27.03172534,21.06330581,21.38200782,12.42,15.24,34.63,16.04,19.7,0.54,0.06,0.63,24.39,57.82,54.26,38.47036329,0.019120459,26.89302326,3.274087933,6.407857811,21.26132931,25.49093656
80001,LONDON,HAMPSTEAD,HAMPSTEAD,5.138251091,professional,11986,2332.700327,2.87774,60.637872,128.134603,173.3737,119.674752,71.073574,8.138755,6.89935,5.25168675,446.40477,381.21032,345.65416,205.82774,104.56841,13.07672,197.2764576,3.352053641,3.165298945,28.99968043,27.4098171,20.3264095,9.684210526,143.74,130.71,11.68321789,7.990216062,10.23236853,31.06,5.829596413,0.937627395,26.70891784,27.1673163,25.94658512,48.12615955,42.72108844,5.405071119,1.94,62.63781135,9.550989346,21.68949772,20.3957382,15.71537291,32.22983257,16.62,16.24,26.46,15.39,20.86,0.31,0.15,3.51,25.3,64.09,54.92,45.62135113,0,21.82727273,1.229050279,5.363128492,24.37337943,22.47191011
90001,LONDON,PANCRAS,REGENTS PARK,73.31777671,semi-professional,31918,435.3378052,3.27705,97.2868,178.00984,179.82997,134.36925,54.31852,11.44617,6.15579,4.224572,358.13777,328.52913,242.94863,184.49382,72.90125,16.04157,198.0547159,5.321905219,2.904841402,25.35369723,26.11324487,16.82723186,9.142394822,154.89,165.32,14.10835214,7.626060909,12.71842237,20.93,5.479281078,0.698951573,26.681851,27.43060009,25.62188209,46.83538469,41.76923432,5.066150371,2.86,76.16427105,6.746502253,24.53165758,32.34526915,22.2551577,13.46929097,14.21,16.3,37.96,14.13,15.65,0.58,0.1,0.31,17.58,66.02,54.78,41.69051708,0.41976722,39.17763158,5.10053948,8.386463953,29.264536,32.65306122
90002,LONDON,PANCRAS,TOTTENHAM COURT,204.5973537,semi-professional,28433,138.9705169,3.14462,107.246518,171.477615,165.210005,117.527493,58.390731,9.904253,6.095,4.26633855,367.66049,314.8131,259.94541,177.32964,86.40458,14.77498,194.7182934,10.46622007,6.179556937,26.14006007,27.07348966,15.52076242,8.873720137,181.28,211.92,18.99335233,7.322754404,12.14150531,16.77,5.139030427,0.844373271,27.34200338,28.10935252,26.30483156,42.37322109,37.19683303,5.176388054,4.1,80.85496743,6.875314228,22.07139266,37.46857717,22.97637004,9.766214178,11.57,19.19,43.67,10.08,13.25,1,0.04,0.34,22.77,67.36,62.87,31.24513619,0.194552529,40.61016949,4.775604143,9.608745685,26.13773661,34.4744261
90003,LONDON,PANCRAS,GRAY'S INN LANE,175.035149,semi-professional,26523,151.5295651,3.34953,116.184476,177.119734,182.247383,122.506332,60.723497,6.287266,6.2215,4.272433575,369.330498,316.571881,265.404785,178.636489,85.508963,8.364597,201.8650407,4.751842553,2.665556018,25.76284667,26.68080205,16.61828737,8.585858586,166.78,197.25,10.93473097,7.50186428,15.19761372,18.34,5.1901566,1.05891126,26.38089667,27.38100489,25.11672004,47.91782963,43.06129284,4.856536787,3.63,76.62633875,7.992591537,27.0693831,33.15287078,21.94044736,9.502778174,17.65,18.28,34.5,12.38,15.69,0.85,0.03,0.27,18.63,65.57,57.46,36.69620541,0.068166326,38.03649635,5.255179384,7.731177362,28.95850974,30.90601185
90004,LONDON,PANCRAS,SOMERS TOWN,201.3683019,semi-professional,35641,176.9940932,3.89734,147.52409,207.74271,210.45313,146.75574,65.83657,12.88764,6.20644,4.39196325,375.01919,318.37391,261.49163,190.07931,92.27645,16.17135,207.4666574,7.628118835,2.857142857,24.15862631,25.36340895,10.25798526,7.362401716,164.5,209.54,8.703953279,8.41777085,13.55082953,9.45,7.170693687,1.091192518,25.86669851,26.61451604,24.8985862,53.98191807,49.0245274,4.957390665,4.03,84.40566189,4.855889724,19.31913116,40.77903091,23.74686717,11.05889724,10.89,16.36,45.29,9.85,16.23,0.74,0.05,0.34,19.82,63.56,56.31,24.23691126,0.202142713,57.42307692,4.682395644,7.622504537,24.21383648,36.26834382
90005,LONDON,PANCRAS,CAMDEN TOWN,135.5783637,semi-professional,21115,155.7401891,3.96677,146.52318,209.229,205.35628,168.82304,63.22203,10.51759,6.34725,4.45549245,385.18581,322.15104,261.69626,212.43557,81.89771,12.91791,219.0167611,39.85723934,13.37185307,24.1203307,25.41342806,12.28426396,7.923169268,182.39,189.13,7.103281716,6.953846154,9.415384615,13.76,4.041025641,0.943589744,26.65646178,27.72403561,25.36728896,56.87309494,49.34205635,7.531038584,3.4,85.22884882,4.536489152,21.10453649,36.20225928,22.68244576,15.29496145,12.39,16.35,36.46,11.04,22.43,0.66,0.09,0.35,21.79,61.88,65.07,31.55405405,0,51.68235294,5.986137366,9.577819786,25.95041322,33.71900826
90006,LONDON,PANCRAS,KENTISH TOWN,14.5461815,semi-professional,23326,1603.582356,3.63965,108.59884,185.80046,199.28391,157.35749,68.56576,14.06364,6.60154,4.72686475,401.26982,339.91458,279.06174,217.7384,88.72487,19.93336,232.4823885,4.275289731,2.099076406,24.69801868,26.17711302,19.43127962,7.133757962,144.83,140.83,10.28718388,7.640404842,7.164119865,28.26,7.858702123,1.031950784,25.10039902,25.80210626,24.09181309,54.99767241,50.36908958,4.628582829,2.54,75.04420606,7.412661819,26.7423302,26.42312467,19.04593013,19.95034581,19.5,15.98,28.05,12.57,22.19,0.61,0.11,0.52,13.96,55.45,42.73,48.24153948,0.132714001,34.25675676,2.9141932,4.856988667,23.72022301,26.96401419
100001,LONDON,ISLINGTON,ISLINGTON WEST,39.52909771,semi-professional,47881,1211.284921,3.68085,110.44825,194.44304,204.23787,146.8318,68.97106,10.29678,6.51838,4.52168755,405.42268,324.82477,280.53454,186.08134,97.91488,14.98198,227.9811202,8.92165185,4.126165443,25.19626835,26.06099946,15.92427617,9.156785244,146.41,165.39,8.474986682,6.898460857,7.872882294,24.68,7.330306721,1.206953826,25.45572784,26.11409702,24.5974377,49.96179178,45.5551108,4.40668098,2.19,79.23921779,6.42184733,28.55811352,29.76978283,20.73818622,14.2044925,20.72,18.83,30.1,10.24,17.97,1.18,0.26,0.37,16.46,61.84,48.3,40.55198104,0.050795801,40.20792079,4.352331606,6.666666667,28.21676455,29.95194875
100002,LONDON,ISLINGTON,ISLINGTON EAST,25.19116471,semi-professional,47448,1883.517517,3.63526,97.60985,174.50355,211.28956,156.79342,72.25826,13.60958,6.86345,4.8803605,392.8381,342.9241,300.8521,210.0499,102.9307,19.3153,220.5554762,3.447147542,1.991496979,26.44813414,26.26841918,17.06573792,7.035175879,149.43,151.27,9.280546709,7.036471262,8.869581822,24.08,6.396792057,1.088409395,25.69732537,26.5442345,24.54570932,51.92751764,46.79923028,5.128287364,3.11,71.45157708,6.301751939,30.11418112,28.04846161,20.23010547,15.1050292,21.26,19.19,26.33,11.62,18.49,1.36,0.05,1.37,19.1,59.61,50.18,42.62054227,0.053425938,39.89711934,4.366197183,7.042253521,27.42578644,27.86885246
110001,LONDON,HACKNEY,STROKE NEWINGTON,7.921385964,professional,4840,611.0041881,2.95369,63.068485,107.758273,150.34359,154.346955,74.387829,7.311571,7.42618,5.8534044,505.25942,347.61827,403.24899,277.73187,130.81422,11.26753,228.3070319,2.767914927,2.747252747,29.9654429,26.77997862,26.92307692,10.38961039,137.28,128.67,16.53575858,5.983772819,10.24340771,39.96,2.129817444,0.811359026,28.00930136,28.64038728,26.2980456,47.41011578,40.03656307,7.373552712,0.85,54.74806202,7.414829659,32.36472946,17.63527054,18.33667335,23.74749499,24.18,18.44,20.59,14.55,19.47,1.13,0,1.13,20.66,63.17,54.22,58.97187197,0,30.5862069,3.703703704,5.555555556,30.36093418,26.53927813
