CEN_1881,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
10001,LONDON,KENSINGTON,ST MARY PADDINGTON,160.57,professional,69769,434.4958761,2.88075,88.716697,160.537119,158.614936,114.042409,48.644727,5.602124,6.35952,4.35466154,398.492846,344.175435,259.285577,178.786384,80.801691,7.883221,220.9560803,8.259913312,5.411942555,26.90283284,26.96474727,21.97954106,9.301397206,158.47,134.39,17.34294601,7.018028597,4.275747738,24.3,18.71934793,1.229536506,27.18781828,28.30267933,25.66611256,45.56787571,39.32427071,6.243605003,1.77,66.83156245,7.78809016,31.27918372,24.1943852,24.00415057,12.49207356,21.6,19.06,29.17,9.95,19.35,0.36,0.06,0.16,13.39,70.83,47.6,40.97992209,0.014983518,27.39911308,2.325581395,3.444493199,35.42848383,30.73739077
10002,LONDON,KENSINGTON,ST JOHN PADDINGTON,46.7,professional,37370,800.2997622,1.50625,35.175727,79.248232,86.414302,62.423427,30.268981,3.492027,7.11844,4.464713725,549.792555,376.106998,255.598618,181.98552,71.299506,7.952103,168.0279406,2.821529582,5.358037056,31.14474413,29.47998158,37.03857321,11.38273491,155.68,131,29.97056462,6.356929838,3.719981165,48.61,18.31737561,1.381258829,29.5749016,30.10029118,28.62639014,30.90214496,24.74064209,6.161502874,2.04,48.36713469,11.77902166,25.38330494,13.6286201,24.50717936,24.34899002,23.17,16.08,31.31,10.2,18.36,0.21,0.01,0.17,16.61,78.81,56.19,56.06984711,0.050129501,27.95930233,2.47410817,3.394706559,42.54703329,23.47322721
10003,LONDON,KENSINGTON,KENSINGTON TOWN,82.05,professional,119180,1452.460429,2.86705,83.300403,152.982707,159.209842,116.625972,53.469563,8.021457,6.91247,4.7788645,433.51653,375.70827,286.93921,195.64852,83.73092,13.74598,221.681744,7.527659188,5.414130234,27.86598292,26.62511858,21.56108975,9.050334738,159.19,135.26,15.69055211,7.951877934,5.482897384,26.74,13.03655265,1.316230718,26.53745611,27.45968925,25.2428433,48.984419,43.11870346,5.865715537,2.85,63.38077128,7.258820983,25.47442095,25.60069269,23.77877192,17.59506458,17.63,16.94,31.89,10.16,22.31,0.42,0.06,0.19,21.55,72.39,55.64,41.65521034,0.078557681,35.44157815,1.63895767,2.82985497,32.87378813,29.04029174
10004,LONDON,KENSINGTON,BROMPTON,65.64,professional,42761,651.4721212,1.85227,42.537036,94.304344,107.697743,85.213708,34.179964,5.625993,6.88208,4.6586286,458.19233,385.31095,275.10312,184.14859,75.63401,11.52905,178.1940206,1.365223681,2.274509804,30.52897144,28.92670315,31.14682884,10.85003455,163.51,140.47,26.42594888,6.955736224,5.161956381,47.99,14.86643438,1.574396696,28.14645009,28.69933993,27.16743551,32.01002537,27.03756421,4.972461167,2.97,49.24490833,13.59810058,27.69263976,15.04424779,22.73904597,20.52665659,27.04,16.12,27.32,11.75,16.05,0.28,0.04,0.05,16.37,76.18,49.55,52.86544198,0.007850526,23.13306452,2.079107505,3.498985801,42.38584748,22.37628496
20001,LONDON,FULHAM,ST PETER HAMMERSMITH,4.54,professional,7548,1662.130209,3.95788,150.77473,230.54419,207.72297,137.28482,65.57473,13.07492,6.9638,4.81553015,508.38104,389.18508,271.35499,189.12695,90.50718,22.93183,217.2711366,5.304027301,2.761627907,25.37967936,25.95850019,17.40412979,8.928571429,160.77,137.17,9.273979862,6.334563346,5.289052891,24.17,14.20664207,1.72201722,26.19457735,27.11251189,25.03222892,59.33926302,51.16476069,8.17450233,1.02,75.40861813,6.745182013,24.62526767,25.37473233,21.35974304,21.41327623,16.72,16.23,29.15,13.19,23.72,0.27,0.05,0.16,13.4,67.38,47.55,44.18604651,0.178890877,31.9,1.261261261,2.342342342,32.12795549,34.21418637
20002,LONDON,FULHAM,ST PAUL HAMMERSMITH,116.01,semi-professional,64214,553.5389767,4.11075,143.28058,223.969547,223.993567,149.85794,73.268713,9.626197,6.95477,4.71583325,444.43259,356.57588,274.93419,199.36289,98.23811,14.05558,247.6017357,7.085619716,2.913453299,24.91330806,26.27699013,15.15376065,7.688766114,145.81,118.9,9.966673934,8.143499148,2.890128622,20.95,15.51216488,1.797613513,24.88876077,25.77065089,23.84216982,58.29366352,52.88459167,5.40907185,1.92,80.34340109,6.551237183,27.27328544,27.3531037,21.29305581,17.35740161,19.45,16.27,29.47,11.01,22.47,0.44,0.3,0.34,16.71,64.79,44.37,37.30054645,0.021857923,37.35092348,2.101748183,3.241013553,32.87915653,30.98134631
20003,LONDON,FULHAM,FULHAM,24.48,semi-professional,42400,1731.969271,4.54497,175.98058,251.4532,233.95123,161.61505,75.70982,12.61848,6.91933,4.79229595,425.25819,346.79085,288.50537,206.85613,97.96793,18.33891,268.7296584,20.6146985,5.485453908,23.52447185,25.49858346,12.69656377,7.463718037,162.15,138.83,8.254716981,6.813135445,3.704569358,13.29,16.44267851,1.834755171,24.46192363,25.23657817,23.61286311,62.81199289,57.30623599,5.505756897,3.22,87.38777874,4.325539568,20.26978417,31.48381295,22.76079137,20.86330935,12.71,13.55,30.93,14.91,25.86,0.62,0.1,0.98,18.46,68.58,57.21,32.83905967,0.253164557,48.64615385,2.112029385,3.489439853,29.91573034,35.8988764
30001,LONDON,CHELSEA,CHELSEA SOUTH,101.87,semi-professional,30367,298.0990211,3.82449,151.790486,218.732488,194.648701,133.628198,59.591089,6.618827,6.28318,4.310402705,383.099083,341.459792,253.890044,176.731604,81.644918,8.354183,245.7403975,8.156591602,2.776082977,24.06274103,27.07432541,13.24067301,12.31015188,162.33,139.05,8.232620937,8.629936616,5.6232732,10.95,15.04956932,1.641475703,26.40872401,26.9372767,25.88450686,55.11549469,48.73773508,6.377759608,3.08,98.19710321,5.094361468,27.54428621,26.18964918,22.99409517,17.92288989,12.48,13.94,31.83,18.04,22.43,0.46,0.13,0.37,18.85,70.55,57.73,30.56603774,0.047169811,25.11023622,1.35187331,4.210119737,28.97749704,37.86024477
30002,LONDON,CHELSEA,CHELSEA NORTH-WEST,117.88,semi-professional,24839,210.7201375,3.59005,141.919425,207.278708,173.602165,136.009612,51.506097,7.427652,6.44607,4.24442855,434.34813,339.93759,239.8375,183.475,75.34057,10.29505,222.9973218,31.28785984,12.65590609,25.28729824,26.52428659,15.6954157,8.835758836,175.78,155.08,9.25963203,7.576043831,3.7596826,14.25,19.44077083,1.66257321,27.54613708,28.47369588,26.42927046,54.08632915,45.86391342,8.222415723,2.66,79.82328599,4.986020503,24.35538987,31.64026095,24.71264368,14.07269338,13.89,17.06,37.92,11.72,18.72,0.24,0,0.21,18.2,70.25,52.77,32.81804359,0.025342119,41.88793103,1.768397034,3.76497433,32.01712655,34.15794481
30003,LONDON,CHELSEA,CHELSEA NORTH-EAST,136.61,professional,32538,238.1877561,4.03688,154.013368,234.336852,215.183403,143.817688,58.93143,6.494904,6.67867,4.56244422,425.968282,352.804383,284.239287,184.376684,81.664437,9.404053,244.874466,5.751575344,2.00369101,24.39146783,25.69317072,16.15658363,7.649769585,155.94,131.32,8.912655971,7.417774668,5.402379286,10.06,16.10916725,1.315605318,24.73192706,25.6076425,23.73684556,57.53245495,53.02751405,4.504940903,2.4,84.81647269,3.904530182,19.71961534,30.2514193,26.67130112,19.12872205,10.73,14.15,38.31,12.2,23.48,0.34,0.08,0.34,16.81,72.96,60.77,36.08333333,0,57.9,1.406120761,2.522746071,27.17391304,36.29658385
40001,LONDON,ST GEORGE HANOVER SQUARE,HANOVER SQUARE,36.84,professional,16406,445.3192941,1.59173,44.044556,76.075301,93.380183,66.294173,30.638145,3.359975,6.15392,3.7598425,481.02024,297.572,245.38605,141.67266,62.85586,4.48193,168.2512887,2.188053065,3.463203463,31.19097984,31.44790864,26.34408602,14.16430595,149.06,122.91,59.12471047,7.015306122,6.505102041,36.38,22.25765306,1.179846939,29.49832184,29.85345009,29.01114488,27.63455098,22.66531661,4.969234364,2.32,68.2038517,9.492227979,21.8238342,19.56476684,26.79792746,22.03108808,15.17,16.86,36.53,16.18,14.19,0.36,0.02,0.19,26.63,85.16,69.35,48.02580141,0,35.39285714,2.723735409,6.35538262,42.17473287,32.87240729
40002,LONDON,ST GEORGE HANOVER SQUARE,MAYFAIR,102.66,professional,13484,131.3402753,1.07423,19.20044,47.485966,63.924067,49.394097,23.396795,1.511483,5.98057,3.881303855,397.208145,313.012178,233.108141,160.225039,64.719536,5.195877,167.0604611,20.73543787,33.29145729,31.85984187,30.93959631,38.0952381,31.09869646,155.12,130.31,41.53070306,4.520697168,6.917211329,58.12,19.44444444,0.544662309,33.78658356,33.41171171,34.29705573,26.51145325,14.32594818,12.18550507,3.72,70.13256668,11.21378621,18.93106893,10.56443556,23.9010989,34.81518482,16.06,13.23,37.97,14.95,16.65,0.13,0.03,0.2,32.06,88.2,82.44,62.92735043,0,26.81081081,2.459016393,6.010928962,43.67713004,34.34977578
40003,LONDON,ST GEORGE HANOVER SQUARE,BELGRAVE,103.05,professional,59206,574.5351343,2.18589,63.447801,118.023675,116.732652,93.422756,39.868445,5.566874,5.68225,3.93270776,342.668333,303.490954,229.388576,175.802848,68.083146,9.776028,190.3702659,3.262732251,3.00400534,28.20490984,28.69138239,24.96958637,11.77226027,139.5,111.07,17.39688545,7.338380897,5.042016807,26.48,21.7239371,1.031699809,28.45498335,29.30313034,27.31500337,36.32949309,30.89861751,5.430875576,2.82,69.77663029,8.851084813,26.68269231,20.24778107,23.82889546,20.03205128,19.31,15.4,34.21,14.34,15.93,0.23,0.01,0.13,17.26,79.23,57.73,48.02323934,0.014170327,36.38683128,2.09102091,4.858548585,39.50212273,32.8444616
40004,LONDON,ST GEORGE HANOVER SQUARE,ST JOHN WESTMINSTER,173.32,semi-professional,35483,204.7204103,3.96452,167.719382,221.701074,195.198578,139.896685,63.106787,6.763597,5.98728,4.08734872,376.160534,308.53062,235.683872,179.641746,84.38019,9.233316,208.9245859,9.040883108,2.98377752,24.12257811,27.27693016,8.9421391,13.27751196,171.22,149.68,4.791026689,7.288955002,6.631957357,6.02,15.01177637,0.954506012,26.55432116,27.10747286,26.02655794,49.28231679,44.54266111,4.73965568,3.79,109.6822595,4.074965612,22.67022008,25.90268226,27.2696011,19.83321871,9.3,13.32,29.14,18.17,28.36,0.35,0.28,0.75,22.53,74.37,67.68,20.23338608,0.375791139,46.60927152,1.610369207,4.909662215,27.73450728,43.41347782
40005,LONDON,ST GEORGE HANOVER SQUARE,ST MARGARET WESTMINSTER,39.84,professional,24691,619.6826898,2.20561,66.378825,117.434252,131.368045,86.400178,33.552254,4.346612,6.02533,4.080542865,406.721422,318.818229,280.757606,152.32006,60.152824,4.059854,195.0457471,4.872887543,3.952355171,28.37838133,30.10814988,21.02177554,15.74074074,155.78,131.12,16.2002349,7.049110923,8.954276037,20.87,14.16172735,1.227773074,27.93995297,28.79703579,26.9812747,36.23508617,31.12571807,5.109368095,3.21,89.19427317,7.878710987,36.5008881,15.31337224,21.03527024,18.51053032,12.81,13.08,26.8,31.05,15.09,0.27,0.03,0.13,26.96,80.83,69.26,48.14422057,0.01767409,52.06849315,1.313969571,4.0802213,32.48378128,37.67377201
50001,LONDON,WESTMINSTER,GOLDEN SQUARE,216.82,semi-professional,11641,53.69020644,2.45405,82.16733,110.032205,145.657644,105.792211,41.608365,8.394916,5.69928,3.8075814,396.5294,263.98728,259.89176,163.42451,61.75672,12.45601,195.901043,18.74029306,13.1302521,27.70821055,29.43226816,18.18181818,13.03501946,153.37,128.19,25.77098187,7.918649935,3.807875379,19.95,20.90004327,1.081782778,29.52002406,30.27006349,28.68123066,39.83896166,31.24624444,8.592717221,4.7,87.57889991,6.21577218,25.38335159,37.45892662,22.91894852,7.940854326,11.68,19.43,41.15,11.29,15.42,0.7,0,0.06,31.42,83.97,79.92,32.27917121,0.036350418,46.47368421,1.97740113,4.943502825,34.30962343,39.83263598
50002,LONDON,WESTMINSTER,BERWICK STREET,170.26,professional,18309,107.534315,2.66705,87.20195,138.22088,155.60915,105.57345,40.19534,7.94235,5.99618,3.9829016,433.68422,310.60187,256.31814,159.7773,57.25242,12.63059,183.7538621,2.899785832,2.44100895,27.65455779,29.57997617,17.42243437,22.31759657,180.16,160.22,14.20066634,6.494930118,4.35735818,24.69,22.00602905,0.87695259,28.04248455,27.52680653,28.54310345,34.24104521,29.86641221,4.374633001,4.13,104.0131776,9.070969763,26.50791164,29.45323516,24.80025067,9.854300486,14.67,17.86,42,13.03,11.42,0.43,0,0.02,35.24,86.49,78.03,43.19852941,0,81.94117647,2.759276879,7.897240723,35.67948024,44.45046021
50003,LONDON,WESTMINSTER,ST ANNE SOHO,309.84,semi-professional,16600,53.57674503,3.48273,142.56478,199.20247,181.27795,120.77164,57.89522,11.78149,5.92548,3.9267969,403.563,295.28099,238.65756,159.42749,76.82757,15.16577,190.4245964,6.363406253,3.153468816,25.58463514,27.9304364,8.711656442,11.47540984,171.69,150.23,12.04819277,9.012987013,6.805194805,10.13,14.25974026,0.779220779,26.22567038,26.47885338,25.95904986,47.05361099,42.80017723,4.253433762,3.37,94.80407388,3.792376939,22.25627274,40.79678223,25.37828002,7.488986784,6.95,19.33,45.04,12.86,14.65,0.7,0.06,0.1,29.22,80.65,73.35,22.34314981,0.064020487,64.94117647,2.493966211,5.551086082,31.67392657,41.75482265
60001,LONDON,MARYLEBONE,ALL SOULS,241.11,semi-professional,26675,110.633413,2.60558,101.152689,145.57124,136.214945,89.126239,42.834539,4.458401,5.54885,3.639555025,345.04608,270.06946,229.718551,148.415813,72.230934,7.476247,181.2287588,6.290615509,4.299583911,26.67093275,27.87624743,17.87122208,12.70670148,160.21,136.49,12.37113402,7.15835141,6.791256466,13.7,21.5084265,0.984481896,28.04382739,28.84521089,27.0977148,38.93233239,33.85986863,5.072463768,2.3,81.08950151,5.113212242,26.18810649,36.8997263,24.70763872,6.867379945,13.37,19.03,43.99,11.14,11.1,0.95,0.04,0.14,25.03,82.77,69.81,24.32838311,0.033372268,30.24285714,3.19843342,5.678851175,34.55233291,39.89071038
60002,LONDON,MARYLEBONE,CAVENDISH SQUARE,134.48,professional,14890,110.7217323,1.48564,36.868996,71.938006,79.682626,67.367915,25.753868,6.346658,5.76301,3.78467645,392.2343,290.04916,229.30447,168.95977,53.96671,14.65518,176.6918481,1.519036241,2.628434886,30.42387975,30.96407924,35.4491018,14.14913958,166.38,143.91,125.5876427,6.146572104,4.767533491,40.27,19.73995272,1.182033097,28.9713134,29.27387892,28.51886002,25.76039202,21.04596147,4.714430551,2.48,62.33712797,11.84743743,31.77592372,15.54231228,22.0738975,18.47437426,20.84,22.98,30.47,13.18,11.44,0.36,0.02,0.17,21,82.92,61.87,47.66666667,0.020833333,29.57894737,2.595419847,4.427480916,44.94535519,31.76229508
60003,LONDON,MARYLEBONE,RECTORY,215.31,professional,24735,114.8815218,2.37756,74.781317,129.191602,126.568221,96.340949,42.005122,7.561511,6.03259,4.14315165,409.56983,324.48902,240.11324,171.37103,77.33088,15.32616,208.0176511,37.12876818,24.49832776,27.59257583,28.42333073,24.09893993,15.70327553,143.38,115.89,23.44855468,7.995028998,7.270091135,18.41,19.09693455,0.890637945,30.34576943,31.15944076,29.25362525,43.27207374,32.83088875,10.441185,5.47,71.05315351,5.94207226,22.0961481,23.63392057,27.99343087,20.17020006,12.51,17.69,31.9,9.63,27.54,0.35,0,0.12,31.49,81.88,77.06,33.99339934,0.031431715,33.15652174,3.279832519,4.815073273,39.49801849,35.57904007
60004,LONDON,MARYLEBONE,ST MARY,229.34,professional,21121,92.09670364,2.2971,84.218799,133.713618,114.848092,79.852887,42.249307,4.204679,5.50317,3.80835896,313.704545,323.5888,211.699364,144.077594,74.128021,8.178013,276.2476958,93.67173935,35.23809524,26.65086325,27.561024,27.1507498,14.94117647,144.96,117.85,23.67312154,7.598400337,8.503472953,18.35,19.02757314,0.968217217,28.78730159,30.08503344,27.09010388,39.33452169,32.89760349,6.436918202,3.41,71.55963303,5.498397706,23.27542587,25.65356721,27.66065104,17.69269691,11.36,17.96,36.5,12.84,20.36,0.38,0.03,0.14,20.63,80.81,69.18,37.53706266,0.059300257,53.59016393,1.403798514,5.367464905,38.35395374,38.35395374
60005,LONDON,MARYLEBONE,CHRISTCHURCH,65.96,semi-professional,33658,510.3095727,3.14816,112.070653,179.516062,165.693958,114.585995,53.22885,8.931911,5.77494,4.07449525,341.38706,314.70296,247.23322,161.64684,78.50743,12.8086,211.1242899,10.26325393,5.158854986,25.76591932,26.59701503,17.47058824,9.863429439,152.52,127.15,7.130548458,8.006859253,6.635008574,12.45,16.01371851,1.042078881,26.8412311,27.79345241,25.73125765,49.21607817,43.34443704,5.871641128,2.73,83.12322082,4.263362386,22.16738423,25.61167699,29.34999475,18.26105219,10.73,17.12,32.63,11.04,27.56,0.39,0.02,0.12,21.7,75.11,63.67,31.47965879,0.049212598,48.23529412,2.062272543,4.245855237,30.80792204,39.76736875
60006,LONDON,MARYLEBONE,ST JOHN,62.59,professional,33549,536.0523609,2.80007,85.237451,152.126613,154.960814,115.783025,43.875527,8.057488,6.26793,4.33389235,377.67727,357.79531,251.42019,176.44282,68.45371,12.66644,209.0291114,4.05549979,2.883947186,26.65158846,26.65112911,21.90420561,8.063241107,141.77,113.89,14.90357388,6.722106722,4.698544699,23.95,14.04019404,1.053361053,27.34988067,28.26482543,26.12463364,46.914446,40.40147265,6.512973352,2.34,67.6168087,8.04292777,25.55167008,24.6472929,26.54045581,15.02471964,17.7,16.93,31.17,13.57,19.9,0.3,0.04,0.15,20.43,72.67,55.39,44.15753029,0.057703405,36.06470588,1.860053144,4.162976085,34.34011819,30.46618516
70001,LONDON,HAMPSTEAD,HAMPSTEAD,19.46,professional,45396,2332.700327,2.55565,59.844841,129.91544,152.443761,112.124886,47.743967,5.150339,7.60078,5.205823425,509.636683,431.780092,310.512002,207.288624,82.295165,9.288802,225.9490232,2.779014076,3.020621551,29.02509009,27.95445643,29.06921241,8.265027322,141.77,113.89,17.84298176,6.262005378,3.624023563,45.28,13.98386477,1.447048278,26.10525271,26.67192724,25.20609207,45.46737666,40.16808879,5.299287868,1.59,53.50600748,11.88442476,34.00822525,20.85837815,18.43298534,14.3625435,29.67,17.91,22.49,12.89,15.7,0.38,0.07,0.31,13.5,70.36,49.15,51.27427759,0.018948366,22.84415584,2.520767688,1.947865941,33.91151822,20.0155915
80001,LONDON,PANCRAS,REGENT'S PARK,86.01,semi-professional,39048,453.9874417,3.26707,122.283169,184.018378,170.578142,113.163269,56.415594,7.952347,6.07195,4.1472926,400.32958,322.41599,258.58486,154.70729,82.84287,10.90751,206.7983045,5.140878034,2.736665736,25.93737186,27.60334938,15.97329224,10.29792746,154.95,130.12,15.36570375,6.682270334,4.564072557,18.22,18.82972499,1.287302516,26.87409362,27.68506212,25.95027655,46.03382474,40.55601287,5.477811869,1.77,85.54467819,7.102198091,29.31079779,30.65942727,24.03012523,8.748576933,17.64,17.35,35.04,15.23,13.71,0.63,0.04,0.15,14.39,73.87,55.44,37.98091721,0.215450908,39.07734807,1.922290389,4.171779141,33.81374723,36.05875831
80002,LONDON,PANCRAS,TOTTENHAM COURT,199.61,semi-professional,27740,138.9705169,2.83758,112.551742,155.922127,144.97068,100.908349,45.500211,6.639811,5.61839,3.6756129,371.56593,280.5557,227.62397,147.48076,68.36364,11.09851,198.5435441,5.08148209,3.026481715,25.97926422,28.25680805,17.6096181,11.91666667,162.27,138.97,23.43186734,7.621467132,8.208955224,13.77,16.64020324,0.905049222,27.45602453,28.09930921,26.73799527,40.9610984,35.81489957,5.14619883,2.3,88.41621156,5.341384115,28.25127729,32.02508128,25.77798421,8.38365072,14.27,20.41,36.83,11.61,15.67,0.79,0.07,0.08,23.03,79.03,66.48,28.39595376,0.108381503,36.24806202,2.063679245,4.893867925,32.19624377,40.59026447
80003,LONDON,PANCRAS,GRAY'S INN LANE,199.12,semi-professional,30173,151.5295651,3.40829,132.416695,197.149827,178.331024,114.8011,50.623075,7.575752,5.5908,3.84380485,332.72174,315.194,229.1983,148.4798,65.11258,10.77629,204.779974,13.7335107,6.13706103,25.12182598,27.17319335,11.78120617,10.18062397,168.52,146.47,16.57110662,6.943645773,6.713628522,9.76,18.04197815,1.078205865,26.67312349,27.36399005,25.92453352,45.80230196,40.77280201,5.029499952,1.97,91.46296296,7.434497817,26.87772926,29.62882096,25.91703057,9.81441048,18.69,17.02,31.64,12.76,18.62,0.72,0.07,0.07,18.41,72.66,62.69,25.26683087,0.102627258,35.25786164,2.041808459,3.791929995,31.88405797,39.97879109
80004,LONDON,PANCRAS,SOMERS TOWN,193.65,semi-professional,34275,176.9940932,4.07321,176.977839,231.6238,210.844167,135.81624,60.050198,8.200591,6.04979,4.1952378,386.47989,332.62815,255.74198,164.991,75.30777,10.37866,228.0904322,4.760257905,1.618755233,24.3617938,26.36190544,9.910979228,6.987788331,162.81,139.63,8.460977389,6.975890344,7.355280871,6.63,13.91506548,1.10145637,26.22496567,27.10743708,25.27719532,55.09380948,49.16160609,5.93220339,2.21,93.30705212,3.581432573,19.64785914,33.58343337,29.61184474,13.33533413,10.26,14.85,39.82,11.06,22.97,0.54,0.09,0.09,17.94,73.8,61.14,21.52475658,0.435052828,58.30894309,2.934537246,5.643340858,28.79898057,44.05861739
80005,LONDON,PANCRAS,CAMDEN TOWN,110.91,semi-professional,17273,155.7401891,3.78113,162.427967,214.62214,188.928753,124.974813,57.297109,9.048147,6.01098,4.03902805,380.54158,296.09773,244.4725,173.02187,79.05501,15.1585,232.4631847,104.6156841,26.40207075,24.05546023,26.07998527,12.61378414,11.7816092,147.22,120.64,8.105135182,6.764466178,7.443629449,7.01,14.75142624,0.923662048,29.84608252,30.78079589,28.83983153,59.3498938,44.31618801,15.03370579,2.18,95.71660943,4.176003259,22.99857405,31.41169281,27.683846,13.56691791,13.72,15.18,36.78,11.73,21.81,0.37,0.06,0.12,15.12,74.51,62.3,23.82187635,0.129701686,57.67924528,2.325581395,3.846153846,28.89054356,41.39985108
80006,LONDON,PANCRAS,KENTISH TOWN,54.33,transport,87118,1603.582362,4.14316,150.859339,233.569504,220.127174,148.124443,68.3178,9.346484,6.72815,4.55132065,441.66767,350.23726,279.06562,181.15221,86.5148,13.29424,233.1946316,5.748284855,2.255140394,25.10599236,26.77693021,12.5588697,7.543640898,146.21,119.4,8.035078859,6.753444801,3.387615054,15.14,17.00887751,1.328903654,25.22580201,26.07140974,24.29945829,56.48399446,51.28241997,5.201574492,1.16,88.36673889,5.310136783,29.65411794,27.85239059,23.17037894,13.80635563,21.24,16.31,31.12,10.93,19.48,0.39,0.04,0.24,11.98,67.72,48.74,33.7759558,0.142589787,40.00635593,1.835664336,3.642191142,29.78252857,35.96264897
90001,LONDON,ISLINGTON,ISLINGTON WEST,100.11,semi-professional,121257,1211.284916,4.12081,151.785155,227.091326,216.655056,155.565091,67.119705,9.870021,6.62413,4.5093914,425.73848,337.06078,274.04354,194.19194,84.84447,11.73755,239.2920967,5.516548707,2.063050533,24.75011082,26.5605384,12.54087324,7.748024583,145.35,118.34,7.009904583,6.639893949,4.214753587,13.97,14.23502807,1.411416095,25.07259974,25.72813367,24.36937445,55.21415032,50.49695169,4.717198627,1.11,91.98839325,4.602128449,25.17332877,28.10921852,25.74395846,12.95044081,17.12,16.58,29.72,11.82,20.55,0.55,0.06,0.14,13.72,69.6,52.67,30.57979085,0.142317926,48.28810409,1.956778841,4.289861305,30.1101807,39.11855443
90002,LONDON,ISLINGTON,ISLINGTON EAST,85.45,semi-professional,160941,1883.517513,3.8477,132.177539,215.718462,205.680392,143.338771,60.594882,8.506231,6.77212,4.597032,438.26474,352.12001,277.49474,194.21374,83.85913,11.71878,240.9660915,10.92267064,4.890048011,25.36785946,26.7339852,16.69451406,7.427378675,143.02,115.44,8.077494237,6.671324847,3.86730261,18.81,15.59376614,1.774159249,25.85202454,26.86386582,24.6552398,55.64920362,49.24715992,6.4020437,1.18,79.72035269,5.491780045,33.6191421,27.90296674,22.73715042,9.731670446,24.03,19.53,28.86,12.22,13.77,0.84,0.05,0.13,13.58,67.05,49.8,33.04644982,0.160317259,36.89215686,1.856167804,2.988180456,32.39298337,33.62351093
100001,LONDON,HACKNEY,STOKE NEWINGTON,37.13,semi-professional,22689,611.0041881,3.70357,108.490409,213.971001,202.633108,133.786958,64.127776,8.149626,6.899,4.73022995,419.69032,377.6834,271.69869,190.6931,93.01749,12.95331,248.566017,3.054385007,1.602699283,25.51862312,26.38055666,20.60409924,7.020057307,108.33,71.2,11.45929746,6.165446884,1.907296518,29.61,14.41561322,1.796407186,25.49704533,26.42173472,24.29664538,54.21653972,47.95293798,6.263601741,1.12,69.90986827,8.058409951,44.56462953,23.34595277,15.99062556,7.481521543,35.19,20.77,22.89,12.33,7.36,0.69,0.05,0.09,7.3,64.06,35.16,47.92235365,0.242644829,27.41818182,1.890359168,2.583490863,35.75221239,28.00884956
100002,LONDON,HACKNEY,STAMFORD HILL,16.7,professional,9276,555.5647263,3.54659,91.21421,181.319571,192.160904,133.848077,75.70218,8.910827,7.38215,5.30686575,536.21962,416.70009,300.71267,221.06926,109.49915,13.39198,287.0797159,1.516810519,0.909090909,27.39554774,26.93545725,22.78481013,4.391891892,131.76,101.35,14.01466149,6.345475911,1.938895417,33.67,14.15981199,1.938895417,25.23894283,25.82850242,24.42283951,53.55308928,47.88802385,5.66506543,0.77,63.69305857,5.547719793,30.79454631,18.24165491,22.51998119,22.61401034,21.23,17.41,18.84,18.75,21.47,1.43,0.05,0.43,11.52,70.31,50.89,48.56815578,0.114547537,34.85714286,1.221374046,2.290076336,33.82045929,26.0960334
100003,LONDON,HACKNEY,WEST HACKNEY,77.64,semi-professional,37452,482.3605255,3.95541,134.691091,228.148638,203.426914,146.067042,67.712993,7.845574,7.04901,4.64827965,487.35063,356.21029,280.72855,189.58021,92.35608,10.7808,249.6286901,3.375801433,1.619537275,25.82442147,26.94008174,14.48484848,6.94239291,143.3,115.79,6.942219374,6.852192176,2.743502232,23.86,16.95983198,2.244683644,25.63999786,26.37040826,24.75266335,53.71534196,47.94002875,5.775313206,0.91,78.12980171,5.86985123,39.8036636,24.70397733,20.8784536,8.369598219,27.99,21.03,25.47,11.29,12.66,0.96,0.05,0.12,12.7,68.63,49.91,37.54556501,0.121506683,33.48695652,2.409191994,2.260934025,34.67181467,32.35521236
