CEN_1891,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
40001,LONDON,ST GEORGE HANOVER SQUARE,MAYFAIR,41.16,professional,23733,576.6595693,1.07097,19.6511495,52.9195977,63.1443592,48.4424469,20.7501763,2.9660475,5.76242,3.62327734,453.598738,322.766192,213.348014,127.121191,53.055049,8.365022,130.3692489,1.704153917,4.733727811,31.66114942,30.3216206,36.80781759,30.32705649,163.68,151.52,55.68680391,4.533829342,12.99697745,46.04,12.62497094,0.418507324,32.13719937,31.52198895,32.90853977,24.29209351,15.22983977,9.062253743,2.97,66.55599426,8.185157972,22.30712711,12.63776635,23.62968406,33.13739897,15.13,14.65,38.05,17.2,14.11,0.16,0.01,0.1,27.11,87.55,73.8,61.57350406,0,35.56140351,2.883355177,6.946264744,43.8547486,34.54376164
40002,LONDON,ST GEORGE HANOVER SQUARE,BELGRAVE,95.09,professional,54631,574.5351343,1.92074,59.964547,106.19042,108.096035,72.393297,30.837745,5.95947,5.52177,3.61512425,370.20036,307.75461,214.21608,131.11551,58.67064,11.26801,171.3421666,6.980299836,6.980351603,28.61785369,29.14602508,25.48520522,11.75204477,148.55,133.47,14.19459499,5.505341002,15.41047285,20.55,11.24971988,0.560245014,29.25448842,30.08954157,27.91588168,34.55570177,28.52248181,6.033219952,2.15,69.57060987,7.548928239,27.69937425,19.26507789,25.63573426,19.67114898,17.55,17.29,33.53,17.45,13.34,0.33,0.04,0.1,13.61,79.49,52.04,48.00126652,0.023747328,33.43722944,2.245308311,5.160857909,37.45126206,33.69587523
40003,LONDON,ST GEORGE HANOVER SQUARE,ST JOHN WESTMINSTER,166.6,semi-professional,34106,204.7204103,3.66557,148.733104,205.961949,185.426769,131.940112,53.535431,7.666709,5.6439,3.76158245,362.77487,288.30654,227.35968,155.86553,69.05093,11.73381,198.3932395,5.860364266,2.152956298,24.0652597,26.74512966,10.62740077,14.55368693,154.35,137.29,3.27956829,6.68782589,14.63386987,4.99,7.855361596,0.487417819,26.72484563,27.17824701,26.13887889,49.32293987,44.00890869,5.31403118,2.36,104.3654076,3.867194869,24.71231843,23.29749104,29.21146953,18.78890775,10.09,14.89,27.57,18.96,27.75,0.22,0.07,0.14,18.96,73.02,61.77,19.69204077,0.108436348,57.28448276,1.854140915,5.644829007,26.98196666,44.36883294
40004,LONDON,ST GEORGE HANOVER SQUARE,ST MARGARET WESTMINSTER,34.97,professional,21668,619.6826898,1.72933,52.501438,89.548125,93.907701,67.606382,34.111004,7.466572,5.61634,3.6144039,396.03518,288.38467,220.4563,138.38561,64.34063,11.31357,157.555998,2.005863597,2.508361204,29.59720954,30.81990618,24.52660054,18.02325581,157.63,142.72,14.84712105,5.481513328,17.0894239,26.44,9.221840069,0.515907137,28.50810836,29.31555396,27.46903716,30.67581517,25.67247556,5.003339608,2.88,88.43640607,6.874374732,39.91710733,12.31956553,25.96827212,14.66342718,13.04,13.24,20.03,34.49,14.01,0.14,0.07,0.14,21.19,82.26,59.22,36.42926829,0,38.98684211,1.642178047,4.321521175,35.20130577,35.20130577
50001,LONDON,WESTMINSTER,ST JAMES WESTMINSTER,155.03,professional,24995,161.2245214,2.23133,82.299329,115.834987,122.345283,86.378672,35.903186,6.075133,5.83871,3.5389217,477.328308,286.377236,216.604762,142.279028,53.252456,9.270858,168.5104007,7.2401285,6.788183532,28.55176927,29.06397933,17.26677578,21.32352941,172.53,165.97,14.90312966,4.327837666,23.90615092,18.06,10.082435,0.412175016,28.90206685,28.74054359,28.81265909,33.09692671,26.96110037,6.135826349,3.27,95.18970922,6.076667078,26.38974485,32.42943424,23.51781092,11.40145446,10.85,17.97,42.82,13.73,13.49,0.5,0.03,0.11,32.69,84.22,76.18,37.65285326,0.016983696,59.13793103,3.250773994,5.650154799,33.1381733,42.85714286
50002,LONDON,WESTMINSTER,ST ANNE SOHO,229.89,semi-professional,12317,53.57674503,2.83481,106.859423,179.111054,147.103382,92.094508,42.557564,8.931599,5.16294,3.53194095,317.50066,295.51922,208.15705,129.54193,61.80365,11.36634,173.8517135,4.236294714,2.373581011,26.02369959,28.13344106,11.30268199,14.63414634,164.6,159.75,8.158603247,6.237623762,13.46534653,8.91,11.12211221,0.759075908,26.79002045,26.86729066,26.38087935,40.84101382,36.78571429,4.055299539,2.29,96.69187146,4.553548715,30.93360468,35.33452048,23.04757059,5.978122615,7.74,19.29,39.06,21.69,11.26,0.52,0.03,0.16,23.48,80.05,71.55,21.45488029,0.046040516,75.4137931,3.605769231,5.288461538,33.09982487,40.36777583
60001,LONDON,MARYLEBONE,ALL SOULS,221.39,semi-professional,24493,110.633413,2.13147,86.969058,120.540087,110.955085,75.029749,27.276591,5.120362,4.9394,3.1958749,322.103976,262.832399,191.342636,128.733081,47.324615,8.942249,163.2519391,3.240816501,2.800466744,27.13375399,29.01900076,20.19302153,12.59191176,161.32,151.45,18.83856172,5.201048951,21.2995338,10.08,9.586247086,0.50990676,28.91207392,29.42560818,28.08243694,34.27815154,28.72504687,5.553104665,2.2,79.59845873,4.925775978,26.42375169,34.87179487,25.33063428,8.178137652,12.43,19.87,42.13,12.2,12.21,0.73,0.03,0.05,23.93,81.77,64.37,24.06407487,0.01799856,35.90721649,3.480278422,6.496519722,34.63105478,37.25667723
60002,LONDON,MARYLEBONE,CAVENDISH SQUARE,119.4,professional,13220,110.7217323,1.18038,25.185898,50.811614,74.337824,57.143026,19.562692,3.423265,5.46306,3.73976586,350.353034,309.630268,250.097662,134.605249,46.067892,7.552101,165.0577449,1.186485705,2.51177394,31.75667609,31.49962696,36.0678925,17.44421907,153.8,139.94,170.9789681,4.904632153,12.14480343,34.37,12.30050603,0.544959128,29.39535766,29.82484118,28.56974952,22.0874236,17.66993888,4.417484719,2.25,63.02365126,10.98636728,35.68564555,13.39214114,23.5765838,16.25233895,20.68,26.04,26.2,11.4,14.83,0.51,0,0.22,19.19,79.97,55.54,48.08756315,0.024055809,17.43421053,2.404809619,3.406813627,40.30418251,34.29657795
60003,LONDON,MARYLEBONE,RECTORY,174.3,professional,20024,114.8815218,1.86336,58.668385,109.8097,103.811107,70.222562,25.535511,1.946651,5.54482,3.5284091,404.98609,308.87996,204.6851,137.46383,50.95293,3.7,189.6231441,29.46356027,24.97020262,28.53679151,27.82326037,27.57990868,18.94865526,109.92,102.05,25.51148017,5.974202308,15.47861507,19.26,10.83955646,0.42996153,31.06965074,31.48881314,30.286618,40.32814591,29.03316668,11.29497923,3.81,66.02472658,5.392912173,25.38520801,23.59399076,28.1009245,17.39214176,12.82,20.15,31.72,11.57,22.79,0.43,0.04,0.2,26.4,81.64,72.99,29.66488957,0.019040366,33.23255814,4.057709648,3.516681695,42.34777839,31.1574328
60004,LONDON,MARYLEBONE,ST MARY,208.9,professional,19239,92.09670364,1.96007,62.475776,99.916667,107.567876,77.382776,41.084729,4.873162,5.28791,3.486434105,345.466958,260.128,215.41272,135.985304,77.599126,8.161671,338.1714124,119.135016,37.72660461,27.77342486,27.96969912,27.55194219,14.01028278,108.97,100.26,24.59059279,5.848871443,20.21589794,15.68,9.59764475,0.490677134,29.39909915,30.52692131,27.72315541,36.56390816,29.94063372,6.623274444,2.56,69.81433665,5.606773283,23.72530574,24.04515522,27.69520226,18.7770461,11.55,17.96,35.23,13.99,20.46,0.33,0.06,0.21,18.93,80.46,56.5,37.61904762,0.043290043,36.75,2.027027027,4.72972973,36.60445515,37.62793498
60005,LONDON,MARYLEBONE,CHRISTCHURCH,65.31,semi-professional,33327,510.3095727,3.13185,110.57707,183.15808,163.00792,113.86596,52.76352,7.06293,6.09223,4.152544,408.49442,337.60852,241.00038,160.85657,80.89806,10.14527,194.9540049,3.753368417,2.180232558,26.16591878,26.69434096,18.30822711,11.97080292,151.94,125.51,8.709493348,6.269744836,13.09842041,11.8,8.529769137,0.643985419,26.69652475,27.5688992,25.60287892,49.18305054,43.68435228,5.498698267,2.35,83.71454712,3.771574686,23.81206052,24.4086938,30.84380993,17.04666525,10.6,17.78,32.21,12.38,26.16,0.28,0.05,0.25,18.22,75.67,56.48,32.67634855,0.034578147,50.54135338,2.602081665,5.164131305,30.52731893,39.07242694
60006,LONDON,MARYLEBONE,ST JOHN,59.88,professional,32101,536.0523609,2.55487,84.262745,135.538631,140.709607,101.466777,42.863303,7.045025,5.83337,3.9411481,372.71469,309.73016,236.14249,164.68126,65.85627,11.81944,181.7992036,3.522769737,2.830974188,27.54595367,27.46587511,21.50668287,9.233305853,135.46,107.81,11.5477045,5.586738024,11.73476048,22.23,8.889178958,0.717921942,27.84932192,28.63194444,26.69140165,45.95457448,38.90814558,7.046428897,1.97,69.77617781,6.024981631,27.01445016,22.42223855,29.58608866,14.65833946,16.45,17.17,29.48,14.43,21.28,0.38,0.08,0.31,17.56,71.62,48.29,39.42492013,0.015974441,37.3164557,2.271694684,5.043162199,34.06631763,32.32111693
70001,LONDON,HAMPSTEAD,HAMPSTEAD,29.33,professional,68416,2332.700327,2.16252,52.28157,112.249137,126.207294,93.391061,39.629415,6.949194,6.73525,4.43977585,476.06852,379.49418,265.27434,163.83896,66.55746,12.79023,186.3021643,2.013226463,2.552048355,29.9144138,28.26261685,25.57583009,8.814719726,135.46,111.75,20.37077746,5.443886097,6.806761078,41.63,10.88777219,1.035480432,27.0580877,27.62964943,26.04971103,40.71689469,34.94706866,5.769826039,1.4,56.21010812,10.91478125,39.6231336,19.32581339,18.07393884,11.86672752,31.61,20.97,20.94,12.29,13.18,0.39,0.05,0.32,9.66,68.4,39.93,51.93395912,0.013314693,17.71492537,3.522800951,2.442187162,33.4126873,23.54012043
80001,LONDON,PANCRAS,REGENTS PARK,80.6,semi-professional,36590,453.9874417,2.95519,105.417973,163.154445,156.544336,112.001745,47.539707,6.828302,5.78256,3.90475097,373.048846,310.78527,231.05714,159.921102,70.078801,9.107881,187.8273047,2.948391544,1.760324983,26.26640307,28.33102531,16.09513274,10.02656042,151.47,129.53,11.82845982,5.029490617,15.66756032,12.62,9.565683646,0.71849866,27.35869206,28.05419839,26.46667056,43.9518206,38.23051626,5.721304331,1.53,89.19860627,5.605605606,29.52952953,30.39403039,25.32532533,9.118209118,14.85,18.47,34.75,16.5,14.45,0.69,0.05,0.19,12.92,74.01,52.1,30.58642503,0.01709694,39.46341463,2.349546579,4.286892003,32.0932979,39.23826395
80002,LONDON,PANCRAS,TOTTENHAM COURT,189.4,semi-professional,26321,138.9705169,2.40217,91.35754,135.237665,123.181356,83.155407,41.086606,5.870489,5.03958,3.28780258,335.077879,269.598642,192.082619,121.150368,65.188216,9.540671,175.5450399,3.560405663,2.503755633,26.16625209,28.22483645,19.00311526,15.13274336,165.04,150.75,24.03387632,5.76419214,19.75254731,9.68,9.854439592,0.436681223,28.01551217,28.40235416,27.39464883,36.85944363,31.94415394,4.915289688,2.04,89.60040465,5.050625372,30.45860631,29.46992257,26.52769506,8.278737344,14.04,20.93,34.06,14.09,15.55,0.95,0,0.11,21.53,78.33,64.54,26.5423794,0.076878724,41.67326733,2.41187384,5.194805195,33.69519833,39.83298539
80003,LONDON,PANCRAS,GRAYS INN LANE,163.5,semi-professional,27455,167.9216513,2.97189,117.589905,174.439268,156.675749,100.198297,37.487171,7.772931,5.38013,3.5298079,354.932875,287.787471,216.119029,140.258089,52.735248,9.061743,189.8301166,16.70435802,7.915672235,25.64424797,27.8773948,12.32676878,12.10873147,170.45,150.79,17.57469244,5.619517544,17.92763158,7.92,10.85526316,0.520833333,27.13089657,27.64919441,26.39911104,43.59190113,38.52747831,5.064422824,1.88,93.6447246,6.553003943,28.20691255,27.96334957,26.13082811,10.79795871,18.11,18.01,30.28,13.15,19.52,0.34,0.09,0.09,17.5,77.82,62.94,22.43052492,0.08822232,43.11304348,3.081827843,5.844845909,34.19328419,41.56429156
80004,LONDON,PANCRAS,SOMERS TOWN,185.48,transport,32829,176.9940932,4.21503,178.411424,226.187442,206.635308,163.331056,67.340724,8.454159,6.13329,4.2790146,391.80914,319.90269,242.35053,202.34801,80.93034,10.27135,215.2810517,5.083646285,1.797334986,24.18091753,26.72944392,10.49761418,9.064539521,163.96,144.92,10.09174312,6.505875077,12.17068646,4.89,8.769325912,0.655534941,25.62045315,26.1443437,24.92011742,54.81607888,49.80091013,5.015168752,1.83,97.94527033,3.496433236,18.18547172,29.1670853,33.97970461,15.09092736,8.86,14.32,36.8,12.88,26.19,0.72,0.03,0.1,15.96,79.76,66.02,17.96875,0.108506944,67.54285714,2.631578947,5.030959752,33.10569106,46.01626016
80005,LONDON,PANCRAS,CAMDEN TOWN,96.72,transport,15419,159.4230816,3.47601,159.765776,195.467896,181.936721,112.514247,38.044104,4.296102,5.69693,3.668858115,391.616932,297.887459,231.804747,139.935278,56.709067,7.435072,223.804542,74.37640491,21.99367089,24.00227163,26.96485071,16.46258503,11.12781955,146.67,130.48,8.438270804,4.583103258,14.32909994,4.67,10.18774158,0.607399227,29.45640026,31.18693104,27.3863101,52.70887081,41.02996626,11.67890454,1.67,94.445531,3.265128428,22.33347845,30.40922943,30.56160209,13.21288637,11.88,15.18,37.03,13.21,21.84,0.38,0.11,0.13,12.68,75.69,56.55,20.715281,0.046446818,72.13513514,1.709401709,5.235042735,29.8230834,44.65037911
80006,LONDON,PANCRAS,KENTISH TOWN,59.72,transport,95765,1603.582356,3.76306,133.292219,215.684908,196.667575,141.174539,57.951788,8.581098,6.43666,4.3344697,422.71019,339.46797,258.37356,181.31903,76.45691,11.27647,211.4735166,3.534664271,1.555352242,25.28190322,26.98858763,13.21436639,8.094869812,145.77,127.05,7.234069321,5.802279305,9.623733719,10.78,10.78599855,0.737156295,25.94772847,26.74652636,24.98712634,54.14597855,48.39967007,5.746308486,1.01,91.86857161,4.696482158,27.53172566,28.63805633,25.3660653,13.62666763,18.72,16.16,33.43,11.49,19.45,0.38,0.05,0.18,9.44,68.16,44.11,27.56949758,0.076511094,36.59172662,2.311466942,4.313016529,29.08651204,41.02451358
90001,LONDON,ISLINGTON,UPPER HOLLOWAY,90.15,semi-professional,90235,1000.907514,3.45971,119.720612,192.904016,183.992164,127.672582,58.312977,9.164012,6.51673,4.34697595,446.53038,337.73606,260.65275,176.77521,81.84996,12.38121,208.6264359,12.67250022,6.463785758,25.95608572,26.85661467,15.60665362,9.354184767,143.85,124.86,7.46027681,6.075206871,7.981564889,16.43,9.830313187,1.005551482,26.58526609,27.4377056,25.5027872,55.43525336,47.842356,7.592897358,1.18,81.94708793,5.184574139,34.9515364,26.47556197,22.23551248,11.0249536,23.31,19.98,29.23,11.5,15.19,0.43,0.03,0.17,11.26,66.01,44.78,33.11480652,0.087943716,29.95583596,1.740005752,3.767615761,31.03211009,36.04357798
90002,LONDON,ISLINGTON,ISLINGTON SOUTH-WEST,130.33,transport,105557,809.9091987,3.99724,156.91495,219.35292,201.28008,148.47406,64.31239,11.32061,6.21236,4.2255672,403.44723,323.33631,248.83922,176.31375,81.65362,14.97054,215.2792812,4.176242025,1.633178264,24.68092598,26.74453869,11.10174847,8.60065086,147.83,135.41,5.811571697,6.034695388,8.834169202,7.51,10.88136151,0.781057305,25.55557993,26.08208715,24.78729555,53.71241773,48.7063342,5.006083528,0.81,94.64884895,3.134068485,22.98639324,29.45766428,30.48945637,13.80666796,12.73,17.51,31.94,13.82,23.11,0.53,0.08,0.13,11.38,74.4,49.49,19.15098533,0.08890206,53.41607565,2.539947532,5.628428333,32.67567305,42.42394791
90003,LONDON,ISLINGTON,ISLINGTON SOUTH-EAST,137.76,semi-professional,64158,465.7348354,3.59918,135.02676,208.779285,186.753475,120.534412,59.971172,8.339923,6.17429,4.1147414,411.23517,326.97518,243.37034,158.5864,81.66565,12.35071,204.2454405,3.776199047,1.855742297,25.28006396,27.01251157,14.38686836,8.786610879,147.52,137.56,6.880913285,5.744640244,12.0173039,8.84,9.059100452,0.935173993,26.33014654,27.14278878,25.28471875,51.02847539,45.39967335,5.628802045,0.97,87.66172718,3.58237857,25.92114464,31.33774407,29.6864074,9.300199021,16.35,18.37,32.23,16.49,15.54,0.72,0.02,0.08,14.04,73.34,51.92,18.07278743,0.227460711,47.22222222,2.344231956,5.120296114,34.12648716,39.79336255
90004,LONDON,ISLINGTON,HIGHBURY,58.7,semi-professional,59193,1008.433967,2.95805,93.7231,162.81745,156.02932,113.85579,50.66391,7.79796,6.1101,4.0078849,394.9774,322.9224,234.88102,161.70682,71.2439,10.82284,193.202976,2.695566385,1.926406926,26.88033341,27.83504771,19.70477171,6.708975521,128.47,114.82,8.133111932,5.903016418,8.865979381,19.73,11.3936617,1.130202367,26.77869005,27.71357652,25.50364462,47.10036433,40.89434546,6.206018865,0.96,76.92478663,5.815038249,39.34324274,24.92070402,21.28241806,8.563965421,28.83,21.58,25.91,11.53,11.32,0.56,0.04,0.12,10.64,67.34,38,34.43666454,0.084871632,23.20286885,2.298583701,3.482702577,31.94282865,34.96759182
100001,LONDON,HACKNEY,STOKE NEWINGTON,50.63,semi-professional,30936,611.0041881,2.81978,76.575138,154.802389,150.909603,107.934605,52.679808,9.4043,6.205,3.9785651,417.01236,325.45468,232.33855,153.26236,71.22277,13.43466,193.1562444,1.410507513,1.099365751,27.48225331,27.91471076,18.98989899,5.354058722,116.13,95.26,9.384505857,5.508602475,7.561122849,25.2,9.794747963,1.34319348,26.94060688,27.82937453,25.54611144,47.50644884,40.73277921,6.773669628,1.01,72.21299219,6.649299094,45.3293636,22.44138444,18.2731671,7.219947897,35.49,20.63,23.27,11.98,7.67,0.7,0.01,0.11,6.49,64.77,32.6,42.96760711,0.041797283,20.8869258,1.972818939,2.981148619,32.25114855,32.09800919
100002,LONDON,HACKNEY,STAMFORD HILL,31.97,professional,17759,555.5647263,2.81393,67.162274,151.644461,153.624799,123.488201,51.828553,3.814355,6.91367,4.486521435,516.620102,383.37679,253.661127,179.684156,74.607563,5.974651,198.2157015,0.899833294,0.857365549,29.06045416,28.16936881,17.56410256,4.918032787,101.43,88.86,11.84032476,5.692262081,3.201897421,42.51,10.43581382,0.978357545,25.79099333,26.29512362,24.9877734,47.66791823,42.34459741,5.323320818,0.7,64.23347592,6.737089202,45.35211268,16.38497653,18.42723005,13.02816901,34.59,20.76,16.43,13.68,13.35,0.72,0.07,0.31,8.29,65.25,38.05,55.41706616,0,23.97986577,1.482579689,2.223869533,33.26771654,26.57480315
